first_word,ends_question,tag,hour_utc,weekday_utc,account_creation_year,question_length,time_to_answer,chance_of_answer,questions
why,true,python,09,Friday,2019,medium,20.7866138960485,0.8571428571428571,7
how,false,python,09,Tuesday,2013,long,5561.03271917251,1,4
how,false,mysql,09,Sunday,2016,short,16.970562748477136,1,2
i,false,python,09,Tuesday,2019,long,23,0.5,2
i,false,mysql,09,Tuesday,2019,long,23,1,1
how,false,r,09,Monday,2016,short,8.3494730511412225,1,4
how,true,mysql,09,Friday,2014,medium,14.696938456699071,0.8,5
how,false,r,09,Wednesday,2016,medium,58.25769186243155,1,8
how,false,python,09,Sunday,2015,medium,30.764733964947428,0.66666666666666663,9
why,true,python,09,Tuesday,2016,short,19.479926746755837,0.75,4
why,true,python,09,Tuesday,2015,short,13.0384048104053,0.66666666666666663,3
what,false,python,09,Friday,2016,medium,270.00000000000006,1,1
what,false,machine-learning,09,Friday,2016,medium,270.00000000000006,1,1
how,true,r,09,Monday,2011,short,,0,1
how,true,python,09,Sunday,2015,long,21,1,1
how,false,r,09,Friday,2019,medium,5.4772255750516612,0.5,4
how,true,python,09,Thursday,2011,short,96.659949328442238,0.5,6
how,true,mysql,09,Monday,2017,medium,74.906297492999713,0.8,10
why,true,python,09,Friday,2017,long,10.636591793889975,0.66666666666666663,6
what,false,python,09,Wednesday,2016,medium,,0,1
what,false,machine-learning,09,Wednesday,2016,medium,,0,1
how,true,r,09,Friday,2017,medium,15.052665909864707,0.5,10
how,true,r,09,Saturday,2014,medium,30.983866769659336,1,2
how,false,python,09,Wednesday,2013,long,36.4247692124026,0.875,8
is,true,r,09,Sunday,2018,long,130.99999999999994,1,1
how,false,data-science,09,Friday,2016,long,263.99999999999994,1,1
why,false,python,09,Friday,2017,short,101.00000000000003,0.33333333333333331,3
how,true,mysql,09,Thursday,2017,medium,21.410211795211374,0.83333333333333337,12
can,true,mysql,09,Sunday,2016,short,,0,1
how,true,r,09,Wednesday,2016,long,54.8613539737298,0.8571428571428571,7
i,false,python,09,Thursday,2018,medium,69.529504719484322,0.83333333333333337,6
why,false,python,09,Tuesday,2019,medium,242.29965384758759,1,3
how,true,python,09,Monday,2010,medium,592.06249670115085,0.66666666666666663,3
is,true,python,09,Friday,2016,long,7565.5484930043194,1,2
what,false,mysql,09,Friday,2014,medium,17.999999999999996,1,1
what,true,python,09,Tuesday,2018,long,126,0.5,2
how,true,r,09,Friday,2011,long,312.69843397000051,1,3
how,false,mysql,09,Tuesday,,medium,10.770329614269007,1,2
what,false,r,09,Monday,2018,short,7.9999999999999982,1,1
can,true,python,09,Friday,2015,long,5749.0000000000027,1,1
what,false,mysql,09,Friday,2018,medium,4903.9999999999982,1,1
can,true,mysql,09,Tuesday,2019,short,,0,1
how,false,python,09,Friday,2017,short,18.695161451495363,0.95652173913043481,23
how,true,python,09,Monday,2015,medium,33.947772348351542,0.91304347826086951,23
how,false,r,09,Friday,2018,medium,24.416680849171566,0.92307692307692313,13
how,true,machine-learning,09,Tuesday,2017,medium,15.999999999999991,1,2
how,false,mysql,09,Monday,2016,medium,18.928738550232609,0.8571428571428571,7
how,true,mysql,09,Sunday,2011,short,6.9999999999999991,1,1
how,true,mysql,09,Monday,2019,medium,7.0540040631622727,0.6,5
is,true,python,09,Tuesday,2013,short,66.664224365794539,0.8,5
is,true,python,09,Tuesday,2016,medium,36.276714294434115,0.66666666666666663,3
what,true,r,09,Tuesday,2010,medium,9.0000000000000018,1,1
how,true,mysql,09,Monday,2016,medium,10.543141141588302,1,12
how,false,r,09,Monday,2015,short,734.74913554449665,1,3
i,true,mysql,09,Saturday,2019,long,6.9999999999999991,1,1
i,true,python,09,Thursday,2019,short,2.6457513110645903,0.66666666666666663,3
why,true,r,09,Wednesday,2013,medium,19.999999999999996,1,1
i,false,r,09,Tuesday,2015,medium,9.0000000000000018,1,1
what,true,python,09,Tuesday,2010,long,,0,1
what,false,python,09,Wednesday,2015,medium,10.72380529476361,1,2
i,false,mysql,09,Monday,2018,medium,306,1,1
what,true,python,09,Tuesday,2010,medium,5.9160797830996152,1,2
i,false,mysql,09,Thursday,2016,medium,4.9999999999999991,1,1
how,false,python,09,Thursday,2012,long,60.458524039342521,0.75,4
how,false,mysql,09,Tuesday,2017,medium,14.508963713679897,1,12
can,false,python,09,Thursday,2012,medium,7.2111025509279774,1,2
is,true,python,09,Tuesday,2017,medium,3.0000000000000004,0.5,2
is,true,r,09,Tuesday,2014,medium,6,1,1
i,false,mysql,09,Tuesday,2017,medium,29.999999999999989,1,2
why,true,python,09,Wednesday,2016,short,18.809931158830317,0.8,5
what,true,python,09,Thursday,2017,short,48.000000000000007,1,1
why,false,python,09,Friday,2019,long,,0,1
how,false,r,09,Thursday,2014,short,644.96003043887652,1,4
i,false,python,09,Monday,2019,medium,190.49409439665052,0.4,5
how,false,r,09,Wednesday,2009,medium,1,1,1
how,false,mysql,09,Friday,2014,long,37.999999999999993,1,1
why,true,python,09,Tuesday,2019,short,59.429412218721666,1,4
how,true,python,09,Sunday,2019,short,19.511391756401476,0.88461538461538458,26
how,false,python,09,Tuesday,2012,long,45.166359162544857,1,2
i,true,python,09,Wednesday,2019,medium,13,1,1
i,false,mysql,09,Sunday,2018,short,,0,1
is,true,mysql,09,Saturday,2012,short,354.86335398290976,1,2
i,false,r,09,Friday,2017,medium,,0,1
i,false,mysql,09,Sunday,2016,long,11.000000000000002,1,1
how,false,mysql,09,Wednesday,2010,medium,53024.000000000007,1,1
how,true,python,09,Saturday,2011,medium,528.46254955440281,0.8,5
how,false,r,09,Sunday,2017,long,859.80230285804657,1,2
how,false,r,09,Wednesday,2017,medium,22.828955364091108,0.72727272727272729,11
how,false,python,09,Monday,2019,long,47.280959375400514,0.59090909090909094,22
can,false,python,09,Friday,2016,short,1,1,1
how,false,r,09,Wednesday,2011,long,81.725684582623813,1,3
i,false,python,09,Tuesday,2019,short,9.4868329805051381,0.66666666666666663,3
how,false,mysql,09,Monday,2019,short,24.939911710769138,1,4
can,true,python,09,Tuesday,2009,medium,36,1,1
why,true,r,09,Wednesday,2018,long,27.999999999999996,1,1
how,true,python,09,Thursday,2015,long,243.3743212025071,0.76923076923076927,13
why,true,mysql,09,Monday,2012,medium,2,1,1
how,false,python,09,Monday,2013,long,143.87798173884497,0.83333333333333337,6
can,false,python,09,Saturday,2019,long,505.48766798891683,1,3
how,false,r,09,Tuesday,2012,medium,13.416407864998739,1,2
why,true,python,09,Thursday,2017,long,60.625312288043105,0.75,4
is,true,mysql,09,Thursday,2017,short,,0,1
how,false,python,09,Friday,2012,short,11.235056972124735,1,7
i,false,python,09,Monday,2019,long,60.790330208712291,0.8,5
is,false,r,09,Tuesday,2012,short,4,1,1
why,true,python,09,Tuesday,2012,medium,30.000000000000004,0.5,2
can,true,python,09,Wednesday,2019,long,,0,1
how,false,python,09,Sunday,2009,short,1293,1,1
how,true,python,09,Monday,2014,long,383.81237298178922,0.77777777777777779,9
how,false,python,09,Sunday,2011,long,2,1,1
what,true,mysql,09,Monday,2016,short,22.000000000000004,0.5,2
how,false,r,09,Monday,2017,long,28.530685235374218,0.5,4
what,true,python,09,Saturday,2019,short,85.985890961061983,1,3
what,true,python,09,Thursday,2012,short,31,0.5,2
what,false,mysql,09,Friday,2015,short,,0,1
how,true,python,09,Monday,2012,long,11.38992931771914,0.66666666666666663,6
why,false,python,09,Monday,2016,short,2026.9999999999995,1,1
how,false,python,09,Sunday,2016,medium,71.910752761401824,0.9285714285714286,14
how,false,python,09,Friday,2011,medium,27.537030004835202,0.6,5
how,true,mysql,09,Friday,2017,medium,12.349072197953737,0.75,12
what,false,python,09,Monday,2009,medium,6,1,1
how,false,mysql,09,Tuesday,2015,long,29.215784766430446,1,6
how,true,machine-learning,09,Tuesday,2018,medium,21681,1,1
how,true,r,09,Sunday,2018,medium,154.49271827500485,0.5,4
how,true,r,09,Sunday,2019,short,997.54600952344072,0.6,5
why,true,mysql,09,Wednesday,2018,medium,,0,1
how,true,machine-learning,09,Friday,2017,medium,41.368091355071471,1,3
can,false,mysql,09,Saturday,,medium,62.999999999999993,1,1
is,true,r,09,Thursday,2014,medium,15.999999999999998,1,1
how,true,mysql,09,Sunday,2018,short,8.7177978870813462,0.5,4
how,false,r,09,Tuesday,2015,medium,20.139929514095559,0.8571428571428571,7
how,true,machine-learning,09,Friday,2015,medium,24.248711305964282,1,2
i,false,python,09,Monday,2019,short,356.24217159500586,1,4
how,true,mysql,09,Thursday,2015,short,7.3186114200459427,1,3
what,false,machine-learning,09,Wednesday,2017,long,1312.9999999999998,1,1
what,true,python,09,Monday,2013,short,,0,1
can,true,python,09,Monday,2015,medium,3.872983346207417,0.66666666666666663,3
how,true,r,09,Friday,2012,short,34.957116585897076,1,2
why,false,python,09,Thursday,2014,short,4.58257569495584,1,2
why,true,python,09,Monday,2015,long,357.92816178244016,1,4
can,true,python,09,Tuesday,2019,short,3.9148676411688634,0.6,5
how,false,python,09,Wednesday,2019,long,45.84058683396173,0.62857142857142856,35
how,true,mysql,09,Wednesday,2019,short,36,0.33333333333333331,3
i,false,mysql,09,Friday,2013,long,3.0000000000000004,1,1
i,false,mysql,09,Friday,2017,medium,13,1,1
is,true,python,09,Monday,2018,medium,208.62406380856442,0.66666666666666663,3
how,true,r,09,Saturday,2013,medium,49.999999999999993,1,1
how,true,mysql,09,Sunday,2019,medium,7.7639360766563055,1,3
how,true,mysql,09,Wednesday,2019,medium,12.000000000000005,0.5,6
i,false,python,09,Wednesday,2014,short,8.8317608663278513,1,2
how,false,r,09,Wednesday,2019,short,15.965747211625178,0.7142857142857143,7
how,false,python,09,Wednesday,2015,short,69.24347068800742,1,15
can,false,mysql,09,Wednesday,2017,long,25.924832203797429,1,3
how,false,r,09,Thursday,2017,medium,34.93721883157437,0.6428571428571429,14
can,false,python,09,Friday,2016,medium,167.00000000000006,1,1
how,true,machine-learning,09,Thursday,2017,short,132.50943610084576,1,5
how,true,r,09,Wednesday,2016,short,254.69719729104776,1,5
how,false,machine-learning,09,Tuesday,2018,medium,102.27903010881552,1,2
is,false,python,09,Monday,2012,short,21.908902300206645,1,2
can,false,python,09,Wednesday,2017,short,17.549928774784249,0.5,4
what,true,machine-learning,09,Wednesday,2014,short,26.683328128252668,1,2
can,true,mysql,09,Saturday,,short,4.9999999999999991,1,1
how,false,python,09,Friday,2013,long,39.9077038660564,0.6,5
why,false,python,09,Thursday,2014,long,93.241621607520329,1,2
how,true,python,09,Sunday,2010,medium,145.17575555167605,1,2
can,false,mysql,09,Thursday,2019,medium,9.0000000000000018,1,2
how,true,r,09,Thursday,2014,medium,9.6548938460562965,1,3
i,false,mysql,09,Tuesday,2018,long,33,1,1
how,true,r,09,Wednesday,2013,medium,234.3965444551861,0.66666666666666663,6
how,true,machine-learning,09,Tuesday,2014,short,8.849344009597905,1,3
how,true,python,09,Sunday,2018,short,19.558871372595778,0.88,25
what,true,data-science,09,Wednesday,2011,medium,312.99999999999989,1,1
how,true,python,09,Sunday,2014,medium,26.700339825384049,0.7142857142857143,7
how,false,python,09,Wednesday,2013,short,231.39027441217809,1,13
is,false,mysql,09,Thursday,2019,medium,,0,1
can,false,python,09,Tuesday,2018,short,5.477225575051663,1,2
how,true,python,09,Tuesday,2018,medium,51.999577507130439,0.75609756097560976,41
i,false,mysql,09,Thursday,2016,long,83.999999999999986,1,1
why,true,python,09,Saturday,2017,long,708.27254641133709,0.66666666666666663,3
i,false,python,09,Saturday,2017,short,118.05317724816742,0.8,5
i,false,machine-learning,09,Saturday,2017,short,483.42527861087257,1,2
how,false,machine-learning,09,Friday,2015,long,88.999999999999986,1,1
why,true,python,09,Thursday,2014,medium,10.000000000000002,1,1
how,true,r,09,Monday,2013,medium,17.291616465790579,1,2
how,true,data-science,09,Friday,2013,short,24.999999999999996,1,1
can,true,r,09,Thursday,2019,medium,15.999999999999998,0.5,2
why,true,mysql,09,Tuesday,2019,long,,0,1
why,false,python,09,Thursday,2019,medium,38.929964158732609,0.75,4
how,false,mysql,09,Tuesday,2017,long,1686.0576981208098,0.6,10
can,false,python,09,Tuesday,2017,short,4.3378870847907942,1,5
why,true,python,09,Monday,2018,medium,9.4336833657457451,0.66666666666666663,6
how,true,r,09,Tuesday,2013,medium,140.7569525040368,0.8,5
how,true,machine-learning,09,Friday,2019,long,250.62322318572157,0.66666666666666663,3
how,false,python,09,Saturday,2019,long,23.966631879998545,0.625,8
how,false,r,09,Thursday,2014,medium,27.354270427967418,0.75,4
how,true,python,09,Tuesday,2014,short,327.78230343797253,1,11
is,true,r,09,Friday,2014,short,4,1,1
can,false,python,09,Saturday,2018,medium,10.000000000000002,0.5,2
how,true,machine-learning,09,Tuesday,2012,long,68540.999999999942,0.5,2
how,true,python,09,Tuesday,2012,long,427.58659363043142,0.88888888888888884,9
how,true,python,09,Friday,2015,long,152.4720466543491,0.8666666666666667,15
is,false,python,09,Thursday,2017,long,434.00000000000011,1,1
why,true,python,09,Tuesday,2018,medium,62.151899482564417,0.5,6
why,false,python,09,Wednesday,2019,medium,6.9282032302755088,1,2
can,true,machine-learning,09,Tuesday,2019,long,27,1,1
i,false,python,09,Friday,2016,medium,,0,1
how,false,mysql,09,Tuesday,2018,short,22.141077325501104,0.63636363636363635,11
i,false,python,09,Thursday,2016,long,4.9999999999999991,1,1
how,true,python,09,Monday,2015,long,448.26380110462765,0.77777777777777779,9
what,true,mysql,09,Friday,2015,short,4,1,1
why,true,mysql,09,Friday,2016,short,6.9999999999999991,0.5,2
why,true,mysql,09,Friday,2013,short,161.99999999999994,1,1
what,true,python,09,Friday,2013,medium,27.999999999999996,1,1
is,true,python,09,Tuesday,2015,long,,0,2
i,false,mysql,09,Thursday,2018,medium,3.0000000000000004,1,1
how,true,machine-learning,09,Saturday,2017,medium,6.9999999999999991,1,1
how,true,mysql,09,Wednesday,2011,medium,100.00000000000004,0.5,2
i,false,python,09,Monday,2018,short,39.8836495804572,1,4
is,true,python,09,Thursday,2015,short,205.32656915265494,1,2
how,false,python,09,Saturday,2014,short,9.0000000000000018,0.5,2
why,true,python,09,Friday,2016,medium,320.40599245332487,0.66666666666666663,3
how,false,r,09,Wednesday,2014,long,79.999999999999972,1,1
how,true,mysql,09,Saturday,2019,short,146.6424222385869,0.5,4
how,false,mysql,09,Wednesday,2017,short,6.2123464650995786,0.84615384615384615,13
how,true,r,09,Friday,2014,long,24.999999999999996,1,1
how,false,r,09,Friday,2016,short,29.767808989489065,0.8,5
how,true,python,09,Friday,2018,long,277.901020582072,0.80769230769230771,26
how,true,mysql,09,Friday,2018,long,22.759613353482081,0.5,4
is,true,python,09,Sunday,2015,medium,11.874342087037919,0.66666666666666663,3
is,true,python,09,Friday,2012,medium,22.000000000000004,0.5,2
is,false,r,09,Friday,2019,short,,0,2
how,true,python,09,Friday,2014,short,35.3394238230707,0.82352941176470584,17
is,true,python,09,Friday,2013,long,68.044103344816037,1,2
why,true,mysql,09,Friday,2016,medium,50.675437837279716,1,2
can,false,r,09,Thursday,2015,long,713,1,1
is,false,python,09,Thursday,2016,short,6,1,1
can,true,r,09,Thursday,2017,short,1,1,1
how,false,r,09,Friday,2014,long,167.00000000000006,1,1
how,true,machine-learning,09,Wednesday,2015,long,51,0.5,2
how,false,mysql,09,Friday,2013,medium,10.877427123742628,1,3
how,true,python,09,Tuesday,2016,long,131.7362612595679,0.875,16
can,false,python,09,Monday,2019,short,35.4964786985977,1,2
is,true,python,09,Monday,2012,long,72.807966597069566,1,2
can,false,python,09,Tuesday,2019,short,19.49358868961793,0.66666666666666663,3
what,true,mysql,09,Saturday,2015,short,93.000000000000028,1,1
how,true,r,09,Saturday,2017,medium,73.8008091520067,0.875,8
can,false,python,09,Friday,2015,long,1,0.5,2
why,true,python,09,Friday,2019,short,,0,3
how,true,mysql,09,Sunday,2013,medium,71,0.5,2
how,true,r,09,Sunday,2017,long,62.986767329020928,0.83333333333333337,6
how,true,python,09,Thursday,2009,short,686.99999999999977,0.5,2
how,true,r,09,Thursday,2009,short,,0,1
how,true,machine-learning,09,Thursday,2009,short,,0,1
how,false,r,09,Wednesday,2017,long,266.39272278351109,0.5,8
what,true,python,09,Friday,2016,medium,20.670597009454497,1,3
is,true,python,09,Saturday,2015,medium,10.000000000000002,0.33333333333333331,3
is,true,python,09,Friday,2016,short,6.5421326203771786,0.75,4
why,true,mysql,09,Tuesday,2010,medium,4,1,1
i,false,python,09,Thursday,2019,long,34.999999999999993,0.5,2
how,true,machine-learning,09,Thursday,2018,short,1504.0000000000005,0.5,2
why,false,python,09,Monday,2017,short,34.292856398964496,1,2
how,false,r,09,Tuesday,2016,short,6.8256241965571158,0.75,4
how,false,data-science,09,Tuesday,2016,short,3.0000000000000004,1,1
how,true,mysql,09,Friday,2013,long,15.874507866387537,1,2
is,false,python,09,Thursday,2014,long,10.000000000000002,1,1
how,true,python,09,Monday,2008,medium,33.763886032268275,1,2
can,false,mysql,09,Wednesday,2017,medium,6,1,1
how,false,python,09,Sunday,2015,short,73.684559396844421,1,3
how,true,machine-learning,09,Tuesday,2015,medium,4043.0000000000009,1,1
how,true,mysql,09,Tuesday,2016,long,92.138017322947022,1,6
why,true,mysql,09,Wednesday,2013,short,13,1,1
why,true,mysql,09,Tuesday,2015,long,,0,2
how,true,mysql,09,Wednesday,,long,69.000000000000014,1,1
how,true,machine-learning,09,Wednesday,2017,medium,55.000000000000014,1,1
why,true,mysql,09,Wednesday,2017,short,51.827336584487924,0.6,5
is,true,r,09,Thursday,2016,long,,0,1
what,true,r,09,Wednesday,2016,medium,7411.9999999999936,1,1
how,true,python,09,Sunday,2018,long,54.0205471267161,0.5714285714285714,14
how,true,r,09,Tuesday,,medium,46.999999999999993,1,1
is,true,python,09,Saturday,2019,long,,0,2
how,false,mysql,09,Thursday,2012,short,19.595917942265427,0.66666666666666663,3
i,true,r,09,Wednesday,2019,medium,,0,1
how,false,mysql,09,Tuesday,2016,medium,2.244924096618746,1,6
what,true,python,09,Friday,2012,short,4,1,1
how,true,mysql,09,Thursday,2016,short,15.643141594996628,0.5,6
is,true,python,09,Wednesday,2012,long,15.999999999999998,1,1
how,false,python,09,Saturday,2008,short,245.99999999999991,1,1
how,false,python,09,Sunday,2016,long,193.91429785201453,1,6
how,false,python,09,Thursday,2010,medium,54.3874985635486,1,2
how,true,mysql,09,Tuesday,2013,short,9.0000000000000018,0.5,2
why,false,machine-learning,09,Wednesday,2016,short,200472.00000000009,1,1
how,true,mysql,09,Sunday,2018,medium,65.632484407156042,1,3
i,false,python,09,Thursday,2012,short,,0,1
how,false,r,09,Sunday,2015,medium,12.041594578792294,0.66666666666666663,3
i,true,python,09,Tuesday,2017,long,377211.00000000029,1,1
is,true,r,09,Saturday,2014,short,,0,1
how,false,mysql,09,Saturday,2018,long,129.47385563283211,0.7142857142857143,7
why,true,python,09,Wednesday,2019,long,133.70115930686609,0.5,4
why,true,machine-learning,09,Wednesday,2019,long,,0,1
how,false,mysql,09,Thursday,2013,medium,12.013872844723483,1,3
how,false,python,09,Thursday,2012,medium,7.09907331951114,0.75,8
how,false,mysql,09,Saturday,2013,short,40,1,1
why,false,mysql,09,Wednesday,2018,medium,,0,1
how,false,r,09,Friday,2017,medium,36.613952970242046,0.8571428571428571,14
how,false,mysql,09,Wednesday,2015,short,9.0091821168765609,1,7
how,false,machine-learning,09,Sunday,2016,medium,316.00000000000006,1,1
can,false,mysql,09,Monday,2011,short,2,1,1
can,true,python,09,Monday,2009,short,1,1,1
how,true,mysql,09,Friday,2015,short,11.368551155324415,1,4
can,false,python,09,Wednesday,2018,short,27.166155414412248,1,2
how,false,python,09,Sunday,2012,long,,0,1
how,true,machine-learning,09,Thursday,,medium,4,1,1
i,true,python,09,Wednesday,2018,short,,0,1
how,true,r,09,Monday,2015,long,32.449961479175904,0.66666666666666663,3
how,false,python,09,Monday,2009,long,76,1,1
how,false,python,09,Sunday,2014,long,1367.4454285272227,0.66666666666666663,3
how,false,mysql,09,Thursday,2015,long,201.3109638839839,0.8,5
is,false,python,09,Friday,2017,medium,9.0000000000000018,1,1
is,false,machine-learning,09,Friday,2017,medium,9.0000000000000018,1,1
why,true,python,09,Thursday,2018,long,10.452042041766786,1,5
why,true,machine-learning,09,Thursday,2018,long,9.0000000000000018,1,1
how,true,r,09,Wednesday,2018,medium,38.040518549834815,1,12
how,true,mysql,09,Thursday,2017,short,27.792189177509403,0.75,12
what,true,python,09,Tuesday,2013,short,48.999999999999993,1,1
why,false,mysql,09,Sunday,2015,long,,0,1
what,false,python,09,Friday,2019,short,6.7082039324993685,1,2
how,false,python,09,Saturday,2011,long,332.34810104326971,1,3
how,true,machine-learning,09,Sunday,2017,medium,356.99999999999989,0.5,2
why,true,python,09,Saturday,2016,medium,,0,1
how,true,r,09,Friday,2013,short,821.99999999999977,1,1
why,true,python,09,Tuesday,2016,medium,3067.241431645054,1,2
what,false,python,09,Friday,2017,short,7.6970022625536085,1,3
how,true,r,09,Thursday,2015,medium,120.90125416262559,0.8,5
how,true,r,09,Monday,2016,short,859.98372077615488,1,2
how,true,r,09,Friday,2013,long,1094.6040379973028,1,2
how,true,r,09,Friday,2014,medium,12,0.5,2
how,true,mysql,09,Friday,2014,short,33.823069050575526,1,2
why,true,python,09,Sunday,,short,173326.99999999991,1,1
why,true,python,09,Sunday,2017,medium,10.335447345192051,0.83333333333333337,6
can,true,python,09,Saturday,2018,short,14.422205101855956,1,2
is,true,python,09,Tuesday,2015,medium,15,0.33333333333333331,3
how,false,r,09,Wednesday,2019,long,10.743011885408492,0.5714285714285714,7
how,false,python,09,Sunday,2016,short,122.96340919151517,1,2
how,false,mysql,09,Monday,2011,short,4,1,1
can,false,r,09,Sunday,2016,medium,660.99999999999977,1,1
why,true,r,09,Thursday,2017,medium,10.246950765959596,1,2
how,true,r,09,Thursday,2016,short,90.328259535669076,0.83333333333333337,6
how,false,r,09,Saturday,2018,medium,23.47049360174179,0.83333333333333337,6
how,true,r,09,Wednesday,2013,long,21.424285285628553,1,2
why,true,python,09,Wednesday,2017,medium,14.881986518827359,0.81818181818181823,11
is,true,mysql,09,Thursday,2014,short,14.106735979665883,1,2
why,false,machine-learning,09,Monday,2017,short,195.99999999999991,1,1
what,true,python,09,Friday,2017,medium,147.17490403431714,0.6,5
what,true,mysql,09,Tuesday,2016,medium,,0,1
how,true,python,09,Saturday,2014,medium,32.43243128008865,1,6
i,false,python,09,Monday,2018,long,4.9999999999999991,0.33333333333333331,3
how,false,machine-learning,09,Tuesday,2016,short,,0,1
is,true,python,09,Wednesday,2012,short,40.3236903073119,1,2
why,false,r,09,Tuesday,2014,medium,18.999999999999996,1,1
why,false,python,09,Tuesday,2017,medium,4.6415888336127793,1,3
what,true,python,09,Wednesday,2017,long,13.999999999999996,0.5,2
how,false,machine-learning,09,Monday,2019,medium,271.00000000000006,1,1
how,false,mysql,09,Wednesday,2017,long,44.361596799722996,0.8571428571428571,14
how,true,r,09,Sunday,2019,medium,92.185413683466024,0.55555555555555558,9
is,true,machine-learning,09,Friday,2012,medium,,0,1
how,true,machine-learning,09,Sunday,2018,short,29.899832775452111,1,2
how,true,r,09,Sunday,2011,medium,27,0.5,2
why,true,r,09,Thursday,2013,medium,57.999999999999986,1,1
can,false,python,09,Monday,2018,long,20.6881608655772,1,2
how,true,r,09,Tuesday,2013,long,230.13099028619055,1,3
what,true,python,09,Tuesday,2018,medium,233.23807579381202,1,2
what,true,mysql,09,Sunday,2017,medium,3.1622776601683791,1,2
is,true,python,09,Thursday,2018,long,108.35029395011048,0.66666666666666663,6
i,false,python,09,Tuesday,2017,long,,0,1
how,false,python,09,Thursday,,medium,59.936241034429308,0.8,5
how,false,r,09,Thursday,2019,short,20.149441679609883,0.5,4
how,true,python,09,Monday,2012,short,30.826993258547216,0.75,4
how,false,r,09,Thursday,,short,70.992957397195411,1,2
how,true,mysql,09,Wednesday,2016,short,10.015949044392057,0.83333333333333337,6
how,true,python,09,Wednesday,2013,long,612.85056267367247,0.8571428571428571,7
how,false,r,09,Thursday,2017,short,7.4958067005338558,0.88888888888888884,9
how,true,mysql,09,Saturday,2016,long,10.000000000000002,1,1
how,false,mysql,09,Sunday,2018,long,27.067306206889224,1,4
can,false,mysql,09,Monday,2019,short,,0,1
how,true,python,09,Sunday,2019,long,47.52891759726122,0.5714285714285714,7
how,false,python,09,Saturday,2015,short,680.74958685261061,1,2
how,false,r,09,Saturday,2015,short,467.59279845424612,1,3
why,false,r,09,Friday,2019,medium,,0,2
how,true,mysql,09,Wednesday,2015,long,19.34553996402418,1,4
how,true,r,09,Sunday,2013,short,,0,1
is,false,mysql,09,Friday,2019,medium,27.999999999999996,1,1
how,false,mysql,09,Saturday,2011,long,91.90212184710424,1,2
why,true,python,09,Monday,2019,short,70.000000000000028,1,1
what,true,python,09,Sunday,2016,long,89.86656775464391,1,2
why,false,python,09,Sunday,2019,medium,292.21225162542396,1,2
why,true,mysql,09,Monday,2017,medium,22.000000000000004,0.5,2
is,true,python,09,Wednesday,2018,short,326.23722179514476,1,3
how,true,mysql,09,Wednesday,2015,medium,7.9581144157927817,0.6,5
can,true,python,09,Thursday,2018,medium,30546.000000000004,0.5,2
can,false,mysql,09,Sunday,2019,long,,0,1
can,true,mysql,09,Friday,2017,short,50.318982501636512,0.66666666666666663,3
i,false,python,09,Thursday,2019,short,4.1195342878142345,0.8,5
is,false,python,09,Thursday,2013,medium,21981.999999999993,1,1
i,false,python,09,Sunday,2019,medium,10.000000000000002,0.5,2
how,false,mysql,09,Tuesday,2019,medium,752.74887825652922,0.8571428571428571,7
how,true,mysql,09,Tuesday,2013,medium,25.690465157330255,1,2
how,false,machine-learning,09,Sunday,2018,long,683.99999999999977,1,1
how,false,mysql,09,Tuesday,2018,long,8.4733769286654876,0.83333333333333337,6
why,true,python,09,Thursday,2010,long,147.99999999999994,1,1
why,true,python,09,Saturday,2018,long,5.7445626465380286,0.5,4
why,false,python,09,Sunday,2017,medium,,0,1
why,true,r,09,Wednesday,2015,medium,12,1,1
what,true,python,09,Thursday,2012,medium,1878.755439113884,1,2
what,false,python,09,Monday,2016,medium,111.91067866830227,1,2
how,true,python,09,Wednesday,2011,short,1.5874010519681996,1,3
is,true,r,09,Sunday,2013,short,,0,1
can,false,r,09,Wednesday,2017,medium,1355.0000000000005,0.5,2
what,true,python,09,Sunday,2013,short,36.715119501371639,1,2
can,true,python,09,Sunday,2011,medium,,0,1
how,true,r,09,Wednesday,2019,long,23.366642891095847,0.66666666666666663,3
can,false,python,09,Wednesday,2018,medium,1958.1664893466011,0.5,4
how,true,machine-learning,09,Monday,2014,medium,82.368164092637883,1,3
what,true,mysql,09,Thursday,2014,medium,3.0000000000000004,1,1
can,true,mysql,09,Friday,2012,medium,6,1,1
how,true,r,09,Monday,2016,medium,47.783953669106957,0.8571428571428571,7
how,false,mysql,09,Tuesday,2019,long,8665.9999999999945,0.25,4
how,true,mysql,09,Friday,2019,medium,6.5351597538335096,0.66666666666666663,6
how,false,mysql,09,Wednesday,2019,long,13.954051735292833,0.83333333333333337,6
what,true,python,09,Thursday,2014,medium,93.2721821652722,1,3
how,false,machine-learning,09,Monday,2018,medium,73.756355658343054,1,2
how,true,r,09,Sunday,2015,long,331,1,1
is,false,r,09,Sunday,2013,medium,,0,1
how,true,mysql,09,Thursday,2016,long,19.626397861131533,0.75,4
i,false,mysql,09,Tuesday,2019,short,2,1,1
how,false,mysql,09,Saturday,2017,short,53.137782519295051,0.8571428571428571,7
how,true,r,09,Monday,2014,short,2,0.5,2
how,true,python,09,Friday,,long,44.045431091090485,1,2
how,true,r,09,Wednesday,2010,medium,,0,1
can,false,mysql,09,Sunday,2010,medium,216.00000000000006,1,1
how,false,r,09,Thursday,2019,long,24.494897427831781,0.66666666666666663,3
